stop_pattern_id,stop_id,stop_sequence,timepoint
745_0_20260419,5124,14,1
745_0_20260419,5125,15,0
745_0_20260419,5126,16,0
745_0_20260419,5127,17,0
745_0_20260419,5128,18,0
745_0_20260419,5129,19,0
745_0_20260419,5130,20,0
745_0_20260419,5131,21,0
745_0_20260419,5132,22,0
745_0_20260419,5133,23,0
745_0_20260419,5134,24,0
745_0_20260419,5135,25,0
745_0_20260419,4136,26,1
722_0_20260419,6008,0,1
722_0_20260419,6030,1,0
722_0_20260419,6031,2,0
722_0_20260419,6082,3,0
722_0_20260419,6083,4,0
722_0_20260419,6089,5,1
722_0_20260419,7035,6,1
722_0_20260419,6091,7,0
722_0_20260419,6092,8,0
722_0_20260419,6093,9,0
722_0_20260419,6094,10,0
722_0_20260419,6095,11,0
722_0_20260419,6096,12,0
722_0_20260419,6097,13,0
722_0_20260419,6098,14,0
722_0_20260419,6099,15,0
722_0_20260419,7099,16,1
722_0_20260419,7098,17,0
722_0_20260419,7097,18,0
722_0_20260419,7096,19,0
722_0_20260419,7298,20,0
722_0_20260419,7297,21,0
722_0_20260419,7296,22,1
722_0_20260419,7295,23,0
722_0_20260419,7294,24,0
722_0_20260419,7292,25,0
722_0_20260419,7291,26,0
722_0_20260419,7290,27,0
722_0_20260419,7289,28,0
722_0_20260419,7288,29,0
722_0_20260419,7285,30,0
722_0_20260419,7284,31,0
722_0_20260419,7283,32,0
722_0_20260419,7282,33,0
722_0_20260419,7281,34,0
722_0_20260419,7036,35,1
722_1_20260419,6092,0,1
722_1_20260419,6093,1,0
722_1_20260419,6094,2,0
722_1_20260419,6095,3,0
722_1_20260419,6096,4,0
722_1_20260419,6097,5,0
722_1_20260419,6098,6,0
722_1_20260419,6099,7,0
722_1_20260419,7099,8,1
722_1_20260419,7098,9,0
722_1_20260419,7097,10,0
722_1_20260419,7096,11,0
722_1_20260419,7298,12,0
722_1_20260419,7297,13,0
722_1_20260419,7296,14,1
722_1_20260419,7295,15,0
722_1_20260419,7294,16,0
722_1_20260419,7300,17,0
722_1_20260419,7301,18,0
722_1_20260419,7089,19,0
722_1_20260419,7088,20,0
722_1_20260419,7082,21,0
722_1_20260419,7031,22,0
722_1_20260419,7030,23,0
722_1_20260419,7028,24,0
722_1_20260419,7027,25,0
722_1_20260419,7224,26,1
722_1_20260419,7223,27,0
722_1_20260419,7222,28,0
722_1_20260419,7221,29,0
722_1_20260419,7220,30,0
722_1_20260419,7219,31,0
722_1_20260419,7218,32,0
722_1_20260419,7217,33,1
722_1_20260419,7216,34,0
722_1_20260419,7215,35,0
722_1_20260419,6008,36,1
930_0_20260419,8574,0,1
930_0_20260419,8546,1,1
930_0_20260419,9571,2,0
930_0_20260419,9572,3,0
930_0_20260419,9573,4,0
930_0_20260419,9574,5,0
930_0_20260419,9575,6,0
930_0_20260419,8579,7,1
930_0_20260419,9583,8,0
930_0_20260419,9584,9,0
930_0_20260419,9585,10,0
930_0_20260419,9586,11,0
930_0_20260419,9587,12,0
930_0_20260419,9688,13,0
930_0_20260419,9689,14,0
930_0_20260419,9611,15,0
930_0_20260419,9612,16,0
930_0_20260419,9613,17,0
930_0_20260419,9614,18,0
930_0_20260419,9615,19,1
930_0_20260419,9691,20,0
930_0_20260419,9692,21,0
930_0_20260419,9693,22,0
930_0_20260419,9694,23,0
930_0_20260419,9695,24,0
930_0_20260419,9696,25,0
930_0_20260419,9697,26,0
930_0_20260419,9698,27,0
930_0_20260419,8699,28,1
930_0_20260419,8695,29,0
930_0_20260419,9601,30,0
930_0_20260419,9602,31,0
930_0_20260419,9604,32,0
930_0_20260419,9605,33,1
930_0_20260419,9607,34,0
930_0_20260419,9621,35,0
930_0_20260419,9622,36,0
930_0_20260419,9623,37,0
930_0_20260419,9624,38,0
930_0_20260419,9625,39,0
930_0_20260419,9626,40,0
930_0_20260419,9627,41,1
206_0_20260419,1855,0,1
206_0_20260419,1854,1,0
206_0_20260419,1857,2,0
206_0_20260419,1858,3,0
206_0_20260419,1859,4,1
206_0_20260419,1864,5,0
206_0_20260419,1977,6,0
206_0_20260419,1856,7,0
206_0_20260419,1855,8,1
JVU_1_20260419,3085,0,1
JVU_1_20260419,3706,1,1
JVU_1_20260419,4459,2,1
JVU_1_20260419,4400,3,1
JVU_1_20260419,4435,4,1
JVU_1_20260419,4450,5,1
JVU_1_20260419,4449,6,1
JVU_1_20260419,5017,7,1
JVU_0_20260419,5017,0,1
JVU_0_20260419,5449,1,1
JVU_0_20260419,5450,2,1
JVU_0_20260419,5435,3,1
JVU_0_20260419,5400,4,1
JVU_0_20260419,5459,5,1
JVU_0_20260419,3806,6,1
JVU_0_20260419,3085,7,1
34_1_20260419,4352,0,1
34_1_20260419,4351,1,0
34_1_20260419,4350,2,0
34_1_20260419,4349,3,0
34_1_20260419,4348,4,0
34_1_20260419,4347,5,0
34_1_20260419,4346,6,0
34_1_20260419,4345,7,0
34_1_20260419,4344,8,0
34_1_20260419,4343,9,0
34_1_20260419,4342,10,0
34_1_20260419,4341,11,0
34_1_20260419,4329,12,0
34_1_20260419,4328,13,0
886_0_20260419,9859,1,0
886_0_20260419,8850,2,0
886_0_20260419,8849,3,0
886_0_20260419,8848,4,0
886_0_20260419,8847,5,0
886_0_20260419,8846,6,0
886_0_20260419,8845,7,0
886_0_20260419,8844,8,0
886_0_20260419,8843,9,0
886_0_20260419,8842,10,0
886_0_20260419,8840,11,0
886_0_20260419,8839,12,0
886_0_20260419,8838,13,0
886_0_20260419,8737,14,0
886_0_20260419,8735,15,0
886_0_20260419,8734,16,0
886_0_20260419,8733,17,0
886_0_20260419,8732,18,0
886_0_20260419,8731,19,0
886_0_20260419,8730,20,0
886_0_20260419,9153,21,0
886_0_20260419,9155,22,0
886_0_20260419,9156,23,0
886_0_20260419,9157,24,0
886_0_20260419,9159,25,1
512_1_20260419,1536,0,1
512_1_20260419,1538,1,0
512_1_20260419,1540,2,0
512_1_20260419,1542,3,0
512_1_20260419,1544,4,0
512_1_20260419,1546,5,0
512_1_20260419,1548,6,0
512_1_20260419,1550,7,0
512_1_20260419,1552,8,0
512_1_20260419,1554,9,0
512_1_20260419,1556,10,1
512_1_20260419,1558,11,0
512_1_20260419,1604,12,0
512_1_20260419,1606,13,0
512_1_20260419,1608,14,0
512_1_20260419,1610,15,0
512_1_20260419,1612,16,0
512_1_20260419,1614,17,0
512_1_20260419,1616,18,0
512_1_20260419,1618,19,0
512_1_20260419,1620,20,0
512_1_20260419,1560,21,1
512_1_20260419,1562,22,0
512_1_20260419,1564,23,0
512_1_20260419,1566,24,0
512_1_20260419,1568,25,0
512_1_20260419,1570,26,0
512_1_20260419,1572,27,0
512_1_20260419,1574,28,0
512_1_20260419,1623,29,0
512_1_20260419,1596,30,1
512_1_20260419,1490,31,1
130_1_20260419,8289,0,1
130_1_20260419,8288,1,0
130_1_20260419,8287,2,0
130_1_20260419,8286,3,0
130_1_20260419,8285,4,0
130_1_20260419,8284,5,0
130_1_20260419,8283,6,0
130_1_20260419,8282,7,0
130_1_20260419,8281,8,0
130_1_20260419,8280,9,1
130_1_20260419,8279,10,0
130_1_20260419,8278,11,0
130_1_20260419,8277,12,0
130_1_20260419,8276,13,0
130_1_20260419,8275,14,0
130_1_20260419,8274,15,0
130_1_20260419,8273,16,0
130_1_20260419,8272,17,0
130_1_20260419,8271,18,0
130_1_20260419,8270,19,0
130_1_20260419,8269,20,0
130_1_20260419,8168,21,0
130_1_20260419,8167,22,0
130_1_20260419,8166,23,0
130_1_20260419,8165,24,1
130_1_20260419,8164,25,0
130_1_20260419,8163,26,0
130_1_20260419,9132,27,0
130_1_20260419,8160,28,0
130_1_20260419,8115,29,1
130_1_20260419,8113,30,0
130_1_20260419,8159,31,0
130_1_20260419,8158,32,0
130_1_20260419,8157,33,0
130_1_20260419,8155,34,0
130_1_20260419,8154,35,0
130_1_20260419,8153,36,0
130_1_20260419,8021,37,0
130_1_20260419,8020,38,0
130_1_20260419,8019,39,0
130_1_20260419,8018,40,0
130_1_20260419,8017,41,0
130_1_20260419,8006,42,0
130_1_20260419,8005,43,0
130_1_20260419,8004,44,0
130_1_20260419,8003,45,0
130_1_20260419,8000,46,0
130_1_20260419,9000,47,1
30x_0_20260419,5500,0,1
30x_0_20260419,5502,1,0
30x_0_20260419,5506,2,0
30x_0_20260419,5508,3,0
30x_0_20260419,5510,4,0
30x_0_20260419,5513,5,0
30x_0_20260419,5514,6,0
30x_0_20260419,5516,7,1
30x_0_20260419,6216,8,0
30x_0_20260419,6217,9,0
30x_0_20260419,6080,10,0
30x_0_20260419,6081,11,1
30x_0_20260419,7232,12,0
30x_0_20260419,6086,13,0
30x_0_20260419,6032,14,0
30x_0_20260419,6033,15,0
30x_0_20260419,6034,16,0
30x_0_20260419,6035,17,0
30x_0_20260419,6036,18,1
30x_0_20260419,6037,19,0
30x_0_20260419,6038,20,0
30x_0_20260419,6039,21,0
30x_0_20260419,6040,22,1
30x_0_20260419,6041,23,0
30x_0_20260419,6042,24,0
30x_0_20260419,6043,25,0
30x_0_20260419,6044,26,0
30x_0_20260419,6045,27,0
30x_0_20260419,6046,28,0
30x_0_20260419,6047,29,0
30x_0_20260419,6048,30,0
30x_0_20260419,6049,31,0
30x_0_20260419,6050,32,0
30x_0_20260419,6052,33,1
30x_0_20260419,6062,34,0
30x_0_20260419,6064,35,0
30x_0_20260419,6065,36,0
30x_0_20260419,6066,37,0
30x_0_20260419,6067,38,0
30x_0_20260419,6068,39,0
30x_0_20260419,6069,40,0
30x_0_20260419,6070,41,0
30x_0_20260419,6071,42,0
30x_0_20260419,7072,43,1
30x_1_20260419,7052,0,1
30x_1_20260419,7051,1,0
30x_1_20260419,7050,2,0
30x_1_20260419,7049,3,0
30x_1_20260419,7048,4,0
30x_1_20260419,7047,5,0
30x_1_20260419,7046,6,0
30x_1_20260419,7045,7,0
30x_1_20260419,7044,8,0
30x_1_20260419,7043,9,0
30x_1_20260419,7072,10,1
30x_1_20260419,7071,11,0
30x_1_20260419,7070,12,0
30x_1_20260419,7069,13,0
30x_1_20260419,7068,14,0
30x_1_20260419,7066,15,0
30x_1_20260419,7065,16,0
30x_1_20260419,7064,17,0
30x_1_20260419,7063,18,0
30x_1_20260419,7062,19,0
30x_1_20260419,7042,20,0
30x_1_20260419,7041,21,0
30x_1_20260419,7040,22,1
30x_1_20260419,7039,23,0
30x_1_20260419,7038,24,0
30x_1_20260419,7037,25,0
30x_1_20260419,7036,26,1
30x_1_20260419,7035,27,0
30x_1_20260419,7034,28,0
30x_1_20260419,7033,29,0
30x_1_20260419,7032,30,0
30x_1_20260419,7086,31,0
30x_1_20260419,6232,32,0
30x_1_20260419,7083,33,1
30x_1_20260419,7080,34,0
30x_1_20260419,7217,35,1
30x_1_20260419,7216,36,0
30x_1_20260419,5000,37,1
30x_1_20260419,5002,38,0
30x_1_20260419,5515,39,0
30x_1_20260419,5006,40,0
30x_1_20260419,5008,41,0
30x_1_20260419,5010,42,0
30x_1_20260419,5012,43,0
30x_1_20260419,5011,44,0
30x_1_20260419,5016,45,1
17_1_20260419,7774,0,1
17_1_20260419,7773,1,0
17_1_20260419,7772,2,0
17_1_20260419,7771,3,0
17_1_20260419,7770,4,0
17_1_20260419,7769,5,0
17_1_20260419,7768,6,0
17_1_20260419,7767,7,0
17_1_20260419,7766,8,0
17_1_20260419,7764,9,0
17_1_20260419,7763,10,0
17_1_20260419,7762,11,0
17_1_20260419,7761,12,0
17_1_20260419,7720,13,1
17_1_20260419,7719,14,0
17_1_20260419,7718,15,1
17_1_20260419,7716,16,0
17_1_20260419,7715,17,0
17_1_20260419,7714,18,0
17_1_20260419,7713,19,0
17_1_20260419,7712,20,0
17_1_20260419,7711,21,0
17_1_20260419,7709,22,0
17_1_20260419,7708,23,0
17_1_20260419,5008,24,0
17_1_20260419,5010,25,0
17_1_20260419,5012,26,0
17_1_20260419,5011,27,0
17_1_20260419,5016,28,1
633_0_20260419,3466,0,1
633_0_20260419,3468,1,0
633_0_20260419,3470,2,0
633_0_20260419,3472,3,0
633_0_20260419,3474,4,0
633_0_20260419,3476,5,0
633_0_20260419,3478,6,0
633_0_20260419,3480,7,0
633_0_20260419,3482,8,0
633_0_20260419,3200,9,0
633_0_20260419,3202,10,0
633_0_20260419,3204,11,0
633_0_20260419,3206,12,0
633_0_20260419,3208,13,0
633_0_20260419,3210,14,0
633_0_20260419,3274,15,0
633_0_20260419,3275,16,0
633_0_20260419,3220,17,0
633_0_20260419,3222,18,0
633_0_20260419,3224,19,0
633_0_20260419,3226,20,0
633_0_20260419,3228,21,0
633_0_20260419,3230,22,0
633_0_20260419,3232,23,1
731_0_20260419,6008,0,1
731_0_20260419,6010,1,0
731_0_20260419,6014,2,0
731_0_20260419,6015,3,0
731_0_20260419,6055,4,0
731_0_20260419,6119,5,0
731_0_20260419,6120,6,0
731_0_20260419,6121,7,0
731_0_20260419,6123,8,0
731_0_20260419,6124,9,0
731_0_20260419,6125,10,0
731_0_20260419,6126,11,0
731_0_20260419,6128,12,0
731_0_20260419,6129,13,0
731_0_20260419,6131,14,0
731_0_20260419,6132,15,0
731_0_20260419,6133,16,0
731_0_20260419,6136,17,0
731_0_20260419,6137,18,0
731_0_20260419,6139,19,0
731_0_20260419,6101,20,0
731_0_20260419,6140,21,0
731_0_20260419,6141,22,0
731_0_20260419,6142,23,0
731_0_20260419,6143,24,0
731_0_20260419,6144,25,0
731_0_20260419,6145,26,0
731_0_20260419,6146,27,0
731_0_20260419,6147,28,0
731_0_20260419,6149,29,0
731_0_20260419,6150,30,0
731_0_20260419,6151,31,0
731_0_20260419,6152,32,0
731_0_20260419,6153,33,0
731_0_20260419,6155,34,0
731_0_20260419,6156,35,0
731_0_20260419,6157,36,0
731_0_20260419,6158,37,1
754_0_20260419,6018,0,1
754_0_20260419,7028,1,0
754_0_20260419,7027,2,0
754_0_20260419,7224,3,1
754_0_20260419,7223,4,0
754_0_20260419,7222,5,0
754_0_20260419,7221,6,0
754_0_20260419,7220,7,0
754_0_20260419,7219,8,0
754_0_20260419,7218,9,0
754_0_20260419,7217,10,1
754_0_20260419,7216,11,0
754_0_20260419,7215,12,0
754_0_20260419,7214,13,0
754_0_20260419,7213,14,0
754_0_20260419,7212,15,0
754_0_20260419,6509,16,0
754_0_20260419,5016,17,1
633_1_20260419,3220,0,1
633_1_20260419,3222,1,0
633_1_20260419,3224,2,0
633_1_20260419,3226,3,0
633_1_20260419,3228,4,0
633_1_20260419,3230,5,0
633_1_20260419,3232,6,0
633_1_20260419,3234,7,0
633_1_20260419,3236,8,0
633_1_20260419,3974,9,0
633_1_20260419,3976,10,0
633_1_20260419,3978,11,0
633_1_20260419,3980,12,0
633_1_20260419,3982,13,0
633_1_20260419,3400,14,0
633_1_20260419,3500,15,0
633_1_20260419,3502,16,0
633_1_20260419,3504,17,0
633_1_20260419,3506,18,0
633_1_20260419,3508,19,0
633_1_20260419,3510,20,0
633_1_20260419,3512,21,0
633_1_20260419,3514,22,0
633_1_20260419,3466,23,1
731_1_20260419,7153,0,1
731_1_20260419,7152,1,0
731_1_20260419,7151,2,0
731_1_20260419,7150,3,0
731_1_20260419,7149,4,0
731_1_20260419,7148,5,0
731_1_20260419,7147,6,0
731_1_20260419,7146,7,0
731_1_20260419,7145,8,0
731_1_20260419,7144,9,0
731_1_20260419,7143,10,0
731_1_20260419,7142,11,0
731_1_20260419,7141,12,0
731_1_20260419,7140,13,0
731_1_20260419,7101,14,0
731_1_20260419,7100,15,0
731_1_20260419,6153,16,0
731_1_20260419,6155,17,0
731_1_20260419,6156,18,0
731_1_20260419,6157,19,0
731_1_20260419,7158,20,1
731_1_20260419,7134,21,0
731_1_20260419,7133,22,0
731_1_20260419,7132,23,0
731_1_20260419,7131,24,0
731_1_20260419,7129,25,0
731_1_20260419,7128,26,0
731_1_20260419,7126,27,0
731_1_20260419,7124,28,0
731_1_20260419,7123,29,0
731_1_20260419,7121,30,0
731_1_20260419,7120,31,0
731_1_20260419,7018,32,0
731_1_20260419,7017,33,0
731_1_20260419,7015,34,0
731_1_20260419,7014,35,0
731_1_20260419,7013,36,0
731_1_20260419,6214,37,0
731_1_20260419,6008,38,1
731_1_20260419,6010,39,1
251_1_20260419,1410,0,1
251_1_20260419,1411,1,0
251_1_20260419,1412,2,0
251_1_20260419,1413,3,0
251_1_20260419,1414,4,0
251_1_20260419,1415,5,0
251_1_20260419,1416,6,0
251_1_20260419,1417,7,0
251_1_20260419,1418,8,0
251_1_20260419,1419,9,0
251_1_20260419,1420,10,0
251_1_20260419,1426,11,0
251_1_20260419,1425,12,1
251_1_20260419,1468,13,0
251_1_20260419,1470,14,0
251_1_20260419,1472,15,0
251_1_20260419,1474,16,0
251_1_20260419,1477,17,0
251_1_20260419,1478,18,0
251_1_20260419,1480,19,0
251_1_20260419,1482,20,0
251_1_20260419,1484,21,0
251_1_20260419,1421,22,0
251_1_20260419,1422,23,0
251_1_20260419,1382,24,0
251_1_20260419,1384,25,0
251_1_20260419,1386,26,0
251_1_20260419,1100,27,0
251_1_20260419,1001,28,1
251_1_20260419,1002,29,1
251_1_20260419,1100,30,0
251_1_20260419,1102,31,0
251_1_20260419,1105,32,1
250_0_20260419,1004,0,1
250_0_20260419,1002,1,0
250_0_20260419,1300,2,0
250_0_20260419,1302,3,0
250_0_20260419,1304,4,0
250_0_20260419,1306,5,0
250_0_20260419,1308,6,0
250_0_20260419,1310,7,1
250_0_20260419,1452,8,0
250_0_20260419,1454,9,0
250_0_20260419,1456,10,0
250_0_20260419,1461,11,0
250_0_20260419,1465,12,0
250_0_20260419,1468,13,0
250_0_20260419,1470,14,0
250_0_20260419,1472,15,1
250_0_20260419,1474,16,0
250_0_20260419,1477,17,0
250_0_20260419,1478,18,1
250_0_20260419,1480,19,0
250_0_20260419,1482,20,0
250_0_20260419,1484,21,0
250_0_20260419,1487,22,0
250_0_20260419,1489,23,0
250_0_20260419,1432,24,0
250_0_20260419,1434,25,0
250_0_20260419,1436,26,0
250_0_20260419,1438,27,0
250_0_20260419,1376,28,1
250_0_20260419,1378,29,0
250_0_20260419,1380,30,0
250_0_20260419,1382,31,0
250_0_20260419,1384,32,0
250_0_20260419,1386,33,0
250_0_20260419,1100,34,0
250_0_20260419,1006,35,1
500_0_20260419,1515,0,1
500_0_20260419,1500,1,0
500_0_20260419,1630,2,0
500_0_20260419,1517,3,1
500_0_20260419,1518,4,0
500_0_20260419,1520,5,0
500_0_20260419,1522,6,0
500_0_20260419,1524,7,0
500_0_20260419,1526,8,0
500_0_20260419,1528,9,0
500_0_20260419,1530,10,0
500_0_20260419,1532,11,0
500_0_20260419,1534,12,0
500_0_20260419,1535,13,0
500_0_20260419,1537,14,0
500_0_20260419,1604,15,0
500_0_20260419,1606,16,0
500_0_20260419,1608,17,0
500_0_20260419,1610,18,0
500_0_20260419,1612,19,0
500_0_20260419,1614,20,0
500_0_20260419,1616,21,0
500_0_20260419,1618,22,0
500_0_20260419,1620,23,0
500_0_20260419,1536,24,0
500_0_20260419,1538,25,0
500_0_20260419,1540,26,0
500_0_20260419,1542,27,0
500_0_20260419,1544,28,0
500_0_20260419,1546,29,0
500_0_20260419,1548,30,0
500_0_20260419,1550,31,0
500_0_20260419,1552,32,0
500_0_20260419,1554,33,0
500_0_20260419,1557,34,0
500_0_20260419,1559,35,0
500_0_20260419,1560,36,1
852_0_20260419,8120,0,1
852_0_20260419,8118,1,0
852_0_20260419,9135,2,1
852_0_20260419,9136,3,1
852_0_20260419,8165,4,0
852_0_20260419,8163,5,0
852_0_20260419,8164,6,0
852_0_20260419,9197,7,1
852_0_20260419,8161,8,1
852_0_20260419,8152,9,1
852_0_20260419,8163,10,0
852_0_20260419,8113,11,0
852_0_20260419,9158,12,0
852_0_20260419,9199,13,1
852_0_20260419,8106,14,0
852_0_20260419,9079,15,0
852_0_20260419,8078,16,0
852_0_20260419,8076,17,0
852_0_20260419,8075,18,0
852_0_20260419,8074,19,0
852_0_20260419,8063,20,0
852_0_20260419,8062,21,0
852_0_20260419,8061,22,0
852_0_20260419,8060,23,0
852_0_20260419,8059,24,0
852_0_20260419,8058,25,0
852_0_20260419,8057,26,0
852_0_20260419,8055,27,0
852_0_20260419,8054,28,0
852_0_20260419,8053,29,0
852_0_20260419,8052,30,1
852_1_20260419,9051,0,1
852_1_20260419,9052,1,0
852_1_20260419,9053,2,0
852_1_20260419,9054,3,0
852_1_20260419,9055,4,0
852_1_20260419,9056,5,0
852_1_20260419,9057,6,0
852_1_20260419,9058,7,0
852_1_20260419,9059,8,0
852_1_20260419,9060,9,0
852_1_20260419,9061,10,0
852_1_20260419,9062,11,0
852_1_20260419,9063,12,0
852_1_20260419,9064,13,0
852_1_20260419,8074,14,0
852_1_20260419,8075,15,0
852_1_20260419,8077,16,0
852_1_20260419,8081,17,0
852_1_20260419,8079,18,0
852_1_20260419,8080,19,0
852_1_20260419,9113,20,0
852_1_20260419,9114,21,0
852_1_20260419,9115,22,0
852_1_20260419,9101,23,0
852_1_20260419,9102,24,0
852_1_20260419,8122,25,0
852_1_20260419,8120,26,1
852_1_20260419,8118,27,0
852_1_20260419,9135,28,1
852_1_20260419,9136,29,1
852_1_20260419,8165,30,0
852_1_20260419,8164,31,0
852_1_20260419,8163,32,0
852_1_20260419,8161,33,1
852_1_20260419,8159,34,1
852_1_20260419,8158,35,0
852_1_20260419,8156,36,1
852_1_20260419,8152,37,1
81_0_20260419,6010,0,1
81_0_20260419,7013,1,0
81_0_20260419,7012,2,0
81_0_20260419,5000,3,1
81_0_20260419,5002,4,0
81_0_20260419,5515,5,0
81_0_20260419,5006,6,0
81_0_20260419,5008,7,0
81_0_20260419,5010,8,0
81_0_20260419,5012,9,0
81_0_20260419,5014,10,0
81_0_20260419,5111,11,1
81_0_20260419,5112,12,0
81_0_20260419,5113,13,0
81_0_20260419,9099,14,0
81_0_20260419,9002,15,0
81_0_20260419,9003,16,0
81_0_20260419,9004,17,0
81_0_20260419,9005,18,1
81_0_20260419,9017,19,0
81_0_20260419,9018,20,0
81_0_20260419,9019,21,0
81_0_20260419,9020,22,0
81_0_20260419,9151,23,0
81_0_20260419,9152,24,0
81_0_20260419,9730,25,0
81_0_20260419,9731,26,0
81_0_20260419,9732,27,0
81_0_20260419,9733,28,0
81_0_20260419,9735,29,0
81_0_20260419,9736,30,0
81_0_20260419,9837,31,0
81_0_20260419,9838,32,1
81_0_20260419,9839,33,0
81_0_20260419,9840,34,0
81_0_20260419,9841,35,0
81_0_20260419,9842,36,0
81_0_20260419,9843,37,0
81_0_20260419,9844,38,0
81_0_20260419,9845,39,0
81_0_20260419,9846,40,0
81_0_20260419,9847,41,0
81_0_20260419,9848,42,0
81_0_20260419,9849,43,0
81_0_20260419,8862,44,0
81_0_20260419,9851,45,0
81_0_20260419,9852,46,0
81_0_20260419,9853,47,0
81_0_20260419,9854,48,0
81_0_20260419,9855,49,0
81_0_20260419,9856,50,0
81_0_20260419,9857,51,0
81_0_20260419,9858,52,1
81_1_20260419,8858,0,1
81_1_20260419,8857,1,0
81_1_20260419,8856,2,0
81_1_20260419,8855,3,0
81_1_20260419,8854,4,0
81_1_20260419,8853,5,0
81_1_20260419,8852,6,0
81_1_20260419,8851,7,0
81_1_20260419,8850,8,0
81_1_20260419,8849,9,0
81_1_20260419,8848,10,0
81_1_20260419,8847,11,0
81_1_20260419,8846,12,0
81_1_20260419,8845,13,0
81_1_20260419,8844,14,0
81_1_20260419,8843,15,0
81_1_20260419,8842,16,0
81_1_20260419,8840,17,0
81_1_20260419,8839,18,0
81_1_20260419,8838,19,1
81_1_20260419,8737,20,0
81_1_20260419,8735,21,0
81_1_20260419,8734,22,0
81_1_20260419,8733,23,0
81_1_20260419,8732,24,0
81_1_20260419,8731,25,0
81_1_20260419,8730,26,0
81_1_20260419,8021,27,0
81_1_20260419,8020,28,0
81_1_20260419,8019,29,0
81_1_20260419,8018,30,0
81_1_20260419,8017,31,0
81_1_20260419,8006,32,0
81_1_20260419,8005,33,1
81_1_20260419,8004,34,0
81_1_20260419,9098,35,0
81_1_20260419,4113,36,0
81_1_20260419,5500,37,1
81_1_20260419,5502,38,0
81_1_20260419,5506,39,0
81_1_20260419,5508,40,0
81_1_20260419,5510,41,0
81_1_20260419,5513,42,0
81_1_20260419,5514,43,0
81_1_20260419,5516,44,1
81_1_20260419,6012,45,0
81_1_20260419,6013,46,0
81_1_20260419,6010,47,1
621_0_20260419,5104,0,1
621_0_20260419,4113,1,1
621_0_20260419,5102,2,1
621_0_20260419,5098,3,0
621_0_20260419,6212,4,0
621_0_20260419,6213,5,0
621_0_20260419,6214,6,0
621_0_20260419,6215,7,0
621_0_20260419,6216,8,0
621_0_20260419,6217,9,1
621_0_20260419,6218,10,0
621_0_20260419,6219,11,0
621_0_20260419,6220,12,0
621_0_20260419,6221,13,0
621_0_20260419,6222,14,0
621_0_20260419,6223,15,0
621_0_20260419,6224,16,1
621_0_20260419,6027,17,0
621_0_20260419,6028,18,0
621_0_20260419,6030,19,0
621_0_20260419,6031,20,0
621_0_20260419,6232,21,0
621_0_20260419,6234,22,0
621_0_20260419,6235,23,0
621_0_20260419,6236,24,0
621_0_20260419,6237,25,0
621_0_20260419,6238,26,0
621_0_20260419,6239,27,0
621_0_20260419,6240,28,0
621_0_20260419,6241,29,1
621_0_20260419,6242,30,0
621_0_20260419,6243,31,0
621_0_20260419,6244,32,0
621_0_20260419,6245,33,0
621_0_20260419,6246,34,1
742_1_20260419,6081,0,1
742_1_20260419,7274,1,0
742_1_20260419,7272,2,0
742_1_20260419,7271,3,0
742_1_20260419,7270,4,0
742_1_20260419,7269,5,0
742_1_20260419,7268,6,0
742_1_20260419,7267,7,0
742_1_20260419,7266,8,0
742_1_20260419,7265,9,0
742_1_20260419,7264,10,0
742_1_20260419,7263,11,0
742_1_20260419,7261,12,1
742_1_20260419,7260,13,0
742_1_20260419,7259,14,0
742_1_20260419,7258,15,0
742_1_20260419,7257,16,0
742_1_20260419,7256,17,0
742_1_20260419,7255,18,0
742_1_20260419,7253,19,0
742_1_20260419,7252,20,0
742_1_20260419,7251,21,0
742_1_20260419,7028,22,0
742_1_20260419,7027,23,0
742_1_20260419,7026,24,1
742_1_20260419,7025,25,0
742_1_20260419,7024,26,0
742_1_20260419,7023,27,0
742_1_20260419,7022,28,0
742_1_20260419,7021,29,0
742_1_20260419,7020,30,0
742_1_20260419,7019,31,0
742_1_20260419,7018,32,0
742_1_20260419,7017,33,1
742_1_20260419,7015,34,0
742_1_20260419,7014,35,0
742_1_20260419,6008,36,1
262_1_20260419,1148,0,1
262_1_20260419,1150,1,0
262_1_20260419,1152,2,0
262_1_20260419,1154,3,0
262_1_20260419,1156,4,0
262_1_20260419,1158,5,0
262_1_20260419,1160,6,0
262_1_20260419,1162,7,0
262_1_20260419,1164,8,0
682_0_20260524,3246,15,0
682_0_20260524,3080,16,1
MEU_1_20260524,9150,0,1
MEU_1_20260524,9120,1,1
MEU_1_20260524,8011,2,1
MEU_1_20260524,3256,3,1
MEU_1_20260524,5017,4,1
201_0_20260524,1855,0,1
201_0_20260524,1856,1,0
201_0_20260524,1880,2,0
201_0_20260524,1881,3,0
201_0_20260524,1883,4,0
201_0_20260524,1885,5,0
201_0_20260524,1886,6,0
201_0_20260524,1890,7,1
201_0_20260524,1891,8,0
201_0_20260524,1892,9,0
201_0_20260524,1893,10,0
201_0_20260524,1894,11,0
201_0_20260524,1895,12,0
201_0_20260524,1897,13,0
201_0_20260524,1898,14,0
201_0_20260524,1899,15,0
201_0_20260524,1884,16,0
201_0_20260524,1951,17,0
201_0_20260524,1952,18,0
